app_id,student_id,uni_id,program_id,anko_program_type,apply_date,status,decision_days,visa_status,enrollment_date,agent_score
1850,1227,41,161,1+4,2025-06-30,Enrolled,26,Approved,2025-10-11,29
1851,1227,44,176,6+6,2025-06-30,Enrolled,49,Approved,2025-12-05,28
1852,1231,27,108,Master/PhD,2025-04-21,Enrolled,51,Approved,2025-09-28,21
1853,1232,5,20,6+6,2025-05-30,Enrolled,28,Approved,2025-09-22,52
1854,1232,2,5,6+6,2025-06-06,Enrolled,38,Approved,2025-09-19,58
1855,1233,11,44,6+6,2025-06-02,Accepted,56,Approved,,41
1856,1233,27,105,Fall Bachelor,2025-06-30,Enrolled,39,Approved,2025-11-11,45
1857,1234,18,70,6+6,2025-05-11,Rejected,51,N/A,,36
1858,1234,11,42,6+6,2025-05-26,Enrolled,10,Approved,2025-09-14,24
1859,1236,49,194,6+6,2025-05-25,Accepted,56,Approved,,39
1860,1236,43,170,6+6,2025-06-30,Rejected,29,N/A,,39
1861,1236,4,13,6+6,2025-06-30,Enrolled,38,Approved,2025-10-14,39
1862,1236,31,122,6+6,2025-05-13,Under Review,29,Pending,,31
1863,1237,43,169,6+6,2025-06-28,Enrolled,53,Approved,2025-11-03,12
1864,1237,28,109,6+6,2025-04-22,Rejected,57,N/A,,14
1865,1239,38,152,6+6,2025-06-30,Under Review,38,Pending,,11
1866,1240,47,185,Fall Bachelor,2025-06-30,Enrolled,50,Approved,2025-11-08,32
1867,1241,5,17,Fall Bachelor,2025-06-30,Enrolled,14,Approved,2025-10-24,37
1868,1242,5,18,6+6,2025-02-07,Rejected,25,N/A,,30
1869,1243,46,183,1+4,2025-06-30,Under Review,58,Pending,,34
1870,1244,22,85,6+6,2025-06-26,Under Review,17,Pending,,30
1871,1244,46,183,1+4,2025-03-18,Rejected,55,N/A,,30
1872,1244,46,182,6+6,2025-04-12,Rejected,43,N/A,,22
1873,1244,22,85,6+6,2025-02-19,Under Review,38,Pending,,44
1874,1245,18,70,6+6,2025-06-30,Withdrawn,32,N/A,,27
1875,1248,35,140,6+6,2025-03-26,Withdrawn,46,N/A,,49
1876,1250,3,10,6+6,2025-03-04,Rejected,19,N/A,,47
1877,1250,6,23,6+6,2025-05-02,Enrolled,38,Approved,2025-09-02,39
1878,1250,13,52,6+6,2025-02-25,Enrolled,40,Approved,2025-08-04,44
1879,1250,7,27,6+6,2025-04-10,Rejected,29,N/A,,36
1880,1251,3,10,6+6,2025-02-12,Accepted,15,Approved,,39
1881,1252,14,56,1+4,2025-06-30,Under Review,62,Pending,,23
1882,1253,46,182,6+6,2025-06-30,Enrolled,16,Approved,2025-10-01,23
1883,1254,20,77,1+4,2025-06-30,Rejected,79,N/A,,38
1884,1258,31,122,6+6,2025-03-16,Enrolled,56,Approved,2025-08-07,48
1885,1260,47,188,6+6,2025-06-08,Enrolled,49,Approved,2025-10-23,42
1886,1260,10,39,1+4,2025-06-30,Accepted,19,Approved,,43
1887,1261,12,46,6+6,2025-06-20,Rejected,33,N/A,,22
1888,1262,49,195,6+6,2025-06-30,Enrolled,23,Approved,2025-10-10,36
1889,1262,35,137,1+4,2025-06-30,Enrolled,74,Approved,2025-11-18,37
1890,1262,17,67,1+4,2025-06-30,Enrolled,40,Approved,2025-10-15,27
1891,1263,23,91,Fall Bachelor,2025-04-26,Enrolled,48,Rejected,2025-08-19,49
1892,1264,18,71,Fall Bachelor,2025-05-08,Rejected,23,N/A,,56
1893,1266,12,45,Fall Bachelor,2025-06-28,Under Review,50,Pending,,49
1894,1266,10,39,1+4,2025-05-24,Rejected,43,N/A,,42
1895,1267,24,94,1+4,2025-06-10,Rejected,59,N/A,,31
1896,1268,10,38,1+4,2025-06-18,Enrolled,30,Approved,2025-10-20,27
1897,1271,24,93,6+6,2025-05-12,Accepted,66,Pending,,30
1898,1273,37,147,1+4,2025-05-19,Enrolled,70,Approved,2025-11-19,29
1899,1274,21,84,6+6,2025-06-30,Enrolled,56,Approved,2025-10-26,54
1900,1274,25,97,1+4,2025-06-30,Withdrawn,19,N/A,,46
1901,1274,1,3,6+6,2025-06-30,Enrolled,39,Approved,2025-11-04,40
1902,1274,2,6,6+6,2025-06-30,Enrolled,60,Approved,2025-10-29,34
1903,1275,34,135,6+6,2025-06-30,Rejected,10,N/A,,25
1904,1276,25,98,6+6,2025-06-22,Accepted,41,Rejected,,42
1905,1278,9,34,6+6,2025-03-27,Rejected,42,N/A,,52
1906,1278,6,21,1+4,2025-04-12,Enrolled,45,Pending,2025-08-03,36
1907,1280,34,133,1+4,2025-06-30,Enrolled,86,Approved,2025-12-07,47
1908,1282,49,196,1+4,2025-03-05,Enrolled,16,Approved,2025-07-08,47
1909,1282,4,13,6+6,2025-04-18,Enrolled,51,Approved,2025-08-17,42
1910,1283,47,188,6+6,2025-05-02,Rejected,38,N/A,,15
1911,1283,37,146,6+6,2025-05-27,Rejected,52,N/A,,17
1912,1283,11,44,6+6,2025-06-30,Rejected,36,N/A,,19
1913,1283,19,73,6+6,2025-04-10,Withdrawn,36,N/A,,14
1914,1284,23,89,6+6,2025-05-18,Rejected,32,N/A,,16
1915,1284,44,175,6+6,2025-05-15,Rejected,50,N/A,,29
1916,1287,36,144,6+6,2025-03-25,Enrolled,31,Approved,2025-07-03,46
1917,1287,38,152,6+6,2025-04-24,Enrolled,18,Approved,2025-07-29,54
1918,1287,1,3,6+6,2025-05-02,Enrolled,56,Approved,2025-08-28,47
1919,1287,32,127,1+4,2025-04-04,Enrolled,14,Approved,2025-07-01,60
1920,1288,15,57,1+4,2025-06-03,Rejected,62,N/A,,21
1921,1288,21,83,6+6,2025-06-30,Enrolled,16,Approved,2025-09-19,43
1922,1289,10,40,6+6,2025-06-22,Rejected,22,N/A,,40
1923,1292,45,179,6+6,2025-06-02,Enrolled,44,Approved,2025-09-27,43
1924,1294,8,31,Fall Bachelor,2025-06-19,Accepted,64,Approved,,31
1925,1294,3,12,6+6,2025-06-30,Enrolled,51,Approved,2025-12-18,36
1926,1294,1,1,Fall Bachelor,2025-06-30,Enrolled,21,Approved,2025-10-09,42
1927,1295,49,194,6+6,2025-06-30,Enrolled,86,Approved,2025-12-31,54
1928,1295,46,181,6+6,2025-06-30,Enrolled,13,Approved,2025-09-22,52
1929,1295,5,17,Fall Bachelor,2025-06-30,Enrolled,30,Approved,2025-11-15,44
1930,1295,18,72,6+6,2025-06-18,Enrolled,10,Approved,2025-09-01,56
1931,1295,5,18,6+6,2025-06-30,Accepted,60,Approved,,50
1932,1296,4,13,6+6,2025-06-30,Rejected,23,N/A,,41
1933,1296,29,115,1+4,2025-05-26,Accepted,58,Approved,,41
1934,1298,2,8,1+4,2025-03-19,Enrolled,58,Approved,2025-07-27,47
1935,1299,8,32,1+4,2025-06-30,Rejected,58,N/A,,59
1936,1300,13,50,1+4,2025-04-18,Rejected,30,N/A,,50
1937,1301,38,150,1+4,2025-06-30,Enrolled,35,Approved,2025-10-11,60
1938,1301,40,160,6+6,2025-06-30,Withdrawn,60,N/A,,39
1939,1301,35,140,6+6,2025-06-30,Enrolled,11,Rejected,2025-09-20,51
1940,1302,19,76,6+6,2025-04-08,Under Review,26,Pending,,57
1941,1304,19,76,6+6,2025-05-26,Submitted,31,N/A,,30
1942,1304,34,135,6+6,2025-06-14,Enrolled,22,Approved,2025-10-29,36
1943,1306,15,59,6+6,2025-06-30,Enrolled,62,Approved,2025-11-28,34
1944,1306,23,90,6+6,2025-06-28,Rejected,32,N/A,,45
1945,1306,2,5,6+6,2025-06-30,Rejected,39,N/A,,45
1946,1306,46,181,6+6,2025-05-10,Enrolled,41,Approved,2025-10-07,48
1947,1306,50,200,6+6,2025-06-04,Accepted,56,Approved,,37
1948,1307,29,114,6+6,2025-06-30,Rejected,25,N/A,,10
1949,1308,14,55,6+6,2025-06-03,Enrolled,42,Approved,2025-09-25,47
1950,1308,28,109,6+6,2025-06-30,Rejected,25,N/A,,45
1951,1309,4,13,6+6,2025-06-30,Rejected,50,N/A,,33
1952,1309,30,120,6+6,2025-06-30,Enrolled,53,Approved,2025-12-07,30
1953,1310,16,62,1+4,2025-03-22,Rejected,49,N/A,,22
1954,1311,7,26,1+4,2025-03-10,Enrolled,22,Approved,2025-07-06,25
1955,1311,37,145,6+6,2025-06-08,Withdrawn,40,N/A,,50
1956,1311,17,67,1+4,2025-04-05,Enrolled,31,Approved,2025-07-18,35
1957,1311,14,55,6+6,2025-06-30,Enrolled,27,Approved,2025-11-18,43
1958,1311,9,35,6+6,2025-06-06,Rejected,56,N/A,,28
1959,1312,21,84,6+6,2025-06-30,Enrolled,36,Approved,2025-10-10,38
1960,1313,44,176,6+6,2025-04-17,Enrolled,55,Approved,2025-08-18,31
1961,1313,36,144,6+6,2025-03-11,Accepted,64,Approved,,36
1962,1314,48,190,6+6,2025-04-13,Rejected,48,N/A,,48
1963,1315,7,25,1+4,2025-06-18,Enrolled,42,Approved,2025-11-04,28
1964,1316,1,3,6+6,2025-05-27,Withdrawn,40,N/A,,48
1965,1317,39,156,1+4,2025-06-30,Enrolled,33,Approved,2025-10-29,29
1966,1318,32,128,1+4,2025-06-30,Enrolled,50,Approved,2025-11-15,36
1967,1319,36,144,6+6,2025-06-30,Enrolled,34,Approved,2025-11-08,59
1968,1319,40,160,6+6,2025-06-30,Enrolled,63,Approved,2025-12-02,52
1969,1319,11,44,6+6,2025-06-30,Enrolled,32,Approved,2025-10-18,47
1970,1319,35,137,1+4,2025-06-30,Enrolled,10,Approved,2025-09-28,59
1971,1319,31,124,1+4,2025-06-30,Enrolled,47,Pending,2025-10-18,51
1972,1320,8,32,1+4,2025-06-05,Enrolled,40,Approved,2025-10-03,36
1973,1321,12,45,Fall Bachelor,2025-04-08,Enrolled,59,Approved,2025-10-03,50
1974,1321,24,93,6+6,2025-06-15,Enrolled,10,Approved,2025-09-07,52
1975,1321,43,169,6+6,2025-04-24,Accepted,51,Approved,,34
1976,1322,13,51,Fall Bachelor,2025-02-10,Enrolled,39,Approved,2025-06-10,31
1977,1322,13,49,1+4,2025-03-28,Enrolled,26,Approved,2025-08-19,24
1978,1323,20,79,6+6,2025-06-30,Rejected,36,N/A,,22
1979,1323,50,199,6+6,2025-06-10,Withdrawn,63,N/A,,8
1980,1324,4,16,6+6,2025-05-11,Enrolled,21,Approved,2025-09-17,33
1981,1324,38,152,6+6,2025-06-03,Enrolled,45,Approved,2025-10-08,33
1982,1325,26,104,1+4,2025-03-09,Rejected,11,N/A,,31
1983,1326,11,42,6+6,2025-06-30,Enrolled,40,Pending,2025-12-01,36
1984,1326,21,84,6+6,2025-06-30,Enrolled,51,Approved,2025-12-14,38
1985,1328,9,36,1+4,2025-05-17,Enrolled,34,Approved,2025-09-19,41
1986,1329,34,133,1+4,2025-06-28,Accepted,81,Approved,,23
1987,1330,37,146,6+6,2025-06-30,Rejected,69,N/A,,31
1988,1330,37,146,6+6,2025-06-30,Rejected,86,N/A,,23
1989,1331,50,199,6+6,2025-01-28,Rejected,66,N/A,,53
1990,1331,23,89,6+6,2025-04-27,Enrolled,35,Approved,2025-08-13,51
1991,1332,20,79,6+6,2025-03-26,Enrolled,36,Approved,2025-07-19,37
1992,1332,6,24,6+6,2025-03-10,Rejected,36,N/A,,41
1993,1333,31,122,6+6,2025-06-30,Rejected,44,N/A,,45
1994,1334,20,79,6+6,2025-03-24,Enrolled,30,Rejected,2025-08-14,26
1995,1334,18,69,6+6,2025-06-20,Rejected,44,N/A,,30
1996,1335,37,147,1+4,2025-03-11,Accepted,47,Approved,,27
1997,1336,31,122,6+6,2025-03-07,Rejected,58,N/A,,41
1998,1337,45,179,6+6,2025-05-28,Enrolled,61,Approved,2025-10-13,36
1999,1337,30,118,Fall Bachelor,2025-06-30,Enrolled,39,Approved,2025-11-19,34
2000,1337,1,4,1+4,2025-06-30,Enrolled,58,Approved,2025-12-02,36
2001,1338,21,84,6+6,2025-05-18,Enrolled,53,Approved,2025-10-24,43
2002,1338,48,189,1+4,2025-02-19,Enrolled,18,Approved,2025-06-21,37
2003,1339,2,6,6+6,2025-06-06,Enrolled,37,Approved,2025-10-06,24
2004,1339,38,152,6+6,2025-06-30,Rejected,51,N/A,,27
2005,1340,20,77,1+4,2025-02-13,Withdrawn,72,N/A,,60
2006,1340,5,17,Fall Bachelor,2025-05-07,Accepted,61,Approved,,61
2007,1341,48,189,1+4,2025-05-21,Enrolled,61,Approved,2025-10-14,39
2008,1342,42,167,1+4,2025-06-30,Rejected,38,N/A,,44
2009,1342,2,7,6+6,2025-06-30,Rejected,41,N/A,,38
2010,1342,27,105,Fall Bachelor,2025-06-30,Accepted,24,Approved,,38
2011,1343,29,114,6+6,2025-06-07,Enrolled,81,Approved,2025-11-21,27
2012,1343,43,169,6+6,2025-06-28,Enrolled,41,Approved,2025-10-19,34
2013,1346,40,157,Master/PhD,2025-05-05,Enrolled,30,Approved,2025-09-06,26
2014,1346,27,107,Master/PhD,2025-06-30,Enrolled,28,Approved,2025-09-30,30
2015,1347,6,23,6+6,2025-06-27,Rejected,54,N/A,,7
2016,1347,2,6,6+6,2025-05-18,Withdrawn,62,N/A,,23
2017,1347,37,145,6+6,2025-06-30,Enrolled,66,Approved,2025-11-16,45
2018,1347,14,53,1+4,2025-06-30,Enrolled,16,Approved,2025-10-09,34
2019,1347,37,146,6+6,2025-05-10,Withdrawn,44,N/A,,10
2020,1348,25,100,Master/PhD,2025-06-03,Rejected,62,N/A,,56
2021,1348,8,30,Master/PhD,2025-04-12,Enrolled,57,Approved,2025-08-14,41
2022,1348,44,174,Master/PhD,2025-02-27,Enrolled,43,Approved,2025-08-01,62
2023,1348,35,138,Master/PhD,2025-03-13,Accepted,44,Approved,,64
2024,1349,1,1,Fall Bachelor,2025-05-03,Rejected,64,N/A,,36
2025,1350,14,53,1+4,2025-02-28,Enrolled,49,Approved,2025-06-30,31
2026,1352,43,171,Fall Bachelor,2025-02-20,Enrolled,24,Approved,2025-07-08,33
2027,1353,13,52,6+6,2025-06-30,Rejected,49,N/A,,23
2028,1353,32,128,1+4,2025-06-30,Rejected,54,N/A,,10
2029,1353,36,143,1+4,2025-06-19,Rejected,52,N/A,,13
2030,1354,2,8,1+4,2025-06-30,Rejected,34,N/A,,46
2031,1355,42,168,1+4,2025-06-19,Enrolled,54,Approved,2025-11-09,32
2032,1356,26,104,1+4,2025-02-03,Enrolled,61,Approved,2025-07-12,45
2033,1357,5,17,Fall Bachelor,2025-06-30,Under Review,71,Pending,,44
2034,1358,26,104,1+4,2025-03-25,Rejected,57,N/A,,31
2035,1359,15,57,1+4,2025-06-30,Under Review,48,Pending,,42
2036,1360,29,114,6+6,2025-06-26,Rejected,50,N/A,,39
2037,1361,41,161,1+4,2025-03-08,Enrolled,62,Approved,2025-07-15,52
2038,1361,46,184,1+4,2025-02-15,Enrolled,47,Approved,2025-06-25,45
2039,1361,14,56,1+4,2025-04-07,Enrolled,34,Approved,2025-08-14,49
2040,1362,9,33,6+6,2025-06-30,Accepted,10,Approved,,48
2041,1363,47,188,6+6,2025-06-30,Enrolled,32,Rejected,2025-10-08,46
2042,1363,10,38,1+4,2025-06-30,Rejected,61,N/A,,40
2043,1365,19,75,6+6,2025-04-17,Submitted,40,N/A,,37
2044,1368,48,189,1+4,2025-02-07,Enrolled,54,Approved,2025-06-15,36
2045,1368,33,131,6+6,2025-05-18,Enrolled,62,Approved,2025-11-06,25
2046,1369,8,29,1+4,2025-05-18,Enrolled,49,Pending,2025-09-06,46
2047,1370,19,73,6+6,2025-03-24,Rejected,64,N/A,,20
2048,1370,31,123,6+6,2025-04-24,Withdrawn,10,N/A,,8
2049,1371,47,186,1+4,2025-06-08,Enrolled,39,Approved,2025-10-07,27
2050,1371,36,143,1+4,2025-06-30,Withdrawn,52,N/A,,29
2051,1371,37,145,6+6,2025-06-08,Rejected,38,N/A,,18
2052,1373,25,97,1+4,2025-06-30,Enrolled,22,Approved,2025-09-21,51
2053,1373,49,195,6+6,2025-06-30,Enrolled,30,Approved,2025-11-01,25
2054,1373,14,55,6+6,2025-06-30,Enrolled,69,Approved,2025-12-30,37
2055,1373,17,67,1+4,2025-06-30,Enrolled,35,Approved,2025-10-12,20
2056,1374,50,198,6+6,2025-06-18,Rejected,28,N/A,,34
2057,1374,20,79,6+6,2025-06-30,Enrolled,52,Approved,2025-11-26,34
2058,1374,21,84,6+6,2025-04-22,Rejected,69,N/A,,34
2059,1374,47,188,6+6,2025-06-30,Accepted,39,Approved,,39
2060,1375,32,126,1+4,2025-06-30,Accepted,33,Approved,,43
2061,1375,31,124,1+4,2025-04-10,Rejected,36,N/A,,62
2062,1376,36,144,6+6,2025-06-30,Enrolled,25,Approved,2025-10-10,28
2063,1378,29,114,6+6,2025-03-22,Rejected,46,N/A,,28
2064,1378,5,18,6+6,2025-05-09,Enrolled,45,Approved,2025-10-19,33
2065,1379,11,44,6+6,2025-06-10,Enrolled,53,Approved,2025-10-13,46
2066,1379,15,58,Fall Bachelor,2025-02-18,Enrolled,69,Approved,2025-07-25,55
2067,1379,10,40,6+6,2025-02-01,Enrolled,20,Approved,2025-05-29,54
2068,1379,50,199,6+6,2025-02-09,Accepted,40,Approved,,56
2069,1380,31,122,6+6,2025-06-21,Rejected,47,N/A,,35
2070,1380,10,40,6+6,2025-04-10,Enrolled,36,Approved,2025-08-12,32
2071,1380,4,13,6+6,2025-06-07,Enrolled,46,Approved,2025-10-31,36
2072,1381,30,120,6+6,2025-06-30,Rejected,60,N/A,,26
2073,1382,21,82,Fall Bachelor,2025-06-28,Submitted,36,N/A,,36
2074,1383,5,19,1+4,2025-06-30,Enrolled,39,Approved,2025-11-15,34
2075,1384,10,38,1+4,2025-06-30,Rejected,25,N/A,,39
2076,1384,16,63,1+4,2025-06-19,Enrolled,54,Approved,2025-11-15,38
2077,1385,2,8,1+4,2025-05-14,Rejected,93,N/A,,48
2078,1385,31,124,1+4,2025-06-30,Enrolled,37,Approved,2025-11-24,54
2079,1385,43,170,6+6,2025-06-30,Enrolled,40,Approved,2025-10-19,51
2080,1388,17,68,1+4,2025-02-05,Enrolled,37,Approved,2025-06-18,36
2081,1388,15,57,1+4,2025-02-20,Enrolled,68,Approved,2025-07-08,30
2082,1388,33,129,1+4,2025-05-22,Enrolled,27,Approved,2025-09-09,35
2083,1389,3,12,6+6,2025-04-07,Rejected,10,N/A,,39
2084,1389,34,135,6+6,2025-03-09,Enrolled,48,Approved,2025-07-25,20
2085,1389,11,44,6+6,2025-05-20,Under Review,75,Pending,,44
2086,1390,21,84,6+6,2025-06-30,Enrolled,32,Approved,2025-11-13,40
2087,1390,25,97,1+4,2025-06-30,Enrolled,10,Approved,2025-10-14,43
2088,1391,1,4,1+4,2025-06-30,Accepted,64,Approved,,33
2089,1391,31,124,1+4,2025-05-11,Enrolled,22,Approved,2025-09-15,18
2090,1392,17,65,Fall Bachelor,2025-06-22,Accepted,19,Approved,,18
2091,1393,3,12,6+6,2025-02-26,Accepted,42,Approved,,41
2092,1394,14,54,6+6,2025-06-06,Rejected,34,N/A,,56
2093,1394,17,67,1+4,2025-06-30,Withdrawn,36,N/A,,38
2094,1394,11,42,6+6,2025-06-16,Rejected,45,N/A,,53
2095,1394,19,76,6+6,2025-06-30,Enrolled,44,Approved,2025-10-19,41
2096,1395,5,18,6+6,2025-02-18,Rejected,24,N/A,,56
2097,1396,33,131,6+6,2025-06-12,Rejected,26,N/A,,24
2098,1397,41,164,6+6,2025-06-30,Rejected,92,N/A,,20
2099,1397,30,120,6+6,2025-06-15,Rejected,16,N/A,,28
2100,1397,18,70,6+6,2025-05-03,Enrolled,50,Approved,2025-10-06,25
2101,1397,46,182,6+6,2025-06-07,Under Review,28,Pending,,35
2102,1398,11,42,6+6,2025-06-30,Submitted,58,N/A,,20
2103,1399,3,10,6+6,2025-05-11,Rejected,48,N/A,,37
2104,1400,2,7,6+6,2025-06-03,Rejected,25,N/A,,26
2105,1401,24,95,1+4,2025-04-13,Withdrawn,77,N/A,,40
2106,1401,32,126,1+4,2025-04-10,Enrolled,29,Approved,2025-07-21,27
2107,1402,48,192,6+6,2025-06-09,Enrolled,47,Approved,2025-10-23,53
2108,1403,32,128,1+4,2025-06-30,Withdrawn,50,N/A,,48
2109,1403,13,50,1+4,2025-06-25,Enrolled,40,Approved,2025-11-09,43
2110,1404,22,85,6+6,2025-05-15,Enrolled,43,Rejected,2025-09-22,28
2111,1404,1,3,6+6,2025-06-30,Rejected,47,N/A,,35
2112,1405,37,145,6+6,2025-03-21,Enrolled,36,Approved,2025-07-27,43
2113,1406,32,128,1+4,2025-06-06,Enrolled,38,Approved,2025-10-02,28
2114,1406,19,74,1+4,2025-03-16,Rejected,37,N/A,,36
2115,1406,22,85,6+6,2025-03-17,Rejected,25,N/A,,30
2116,1407,33,131,6+6,2025-03-27,Enrolled,27,Approved,2025-07-12,32
2117,1407,36,141,Fall Bachelor,2025-06-26,Enrolled,40,Approved,2025-11-04,38
2118,1407,2,6,6+6,2025-06-30,Enrolled,75,Approved,2025-12-06,50
2119,1408,38,150,1+4,2025-06-30,Rejected,65,N/A,,40
2120,1409,12,47,6+6,2025-06-30,Enrolled,42,Approved,2025-11-05,56
2121,1410,20,77,1+4,2025-04-11,Withdrawn,23,N/A,,25
2122,1410,31,124,1+4,2025-04-29,Enrolled,33,Approved,2025-07-31,33
2123,1412,23,90,6+6,2025-06-30,Under Review,85,Pending,,14
2124,1412,36,144,6+6,2025-06-30,Rejected,10,N/A,,27
2125,1412,49,194,6+6,2025-05-28,Rejected,62,N/A,,20
2126,1412,13,52,6+6,2025-06-06,Rejected,52,N/A,,19
2127,1413,22,88,Fall Bachelor,2025-06-30,Rejected,73,N/A,,33
2128,1413,5,18,6+6,2025-06-30,Enrolled,28,Approved,2025-10-18,32
2129,1414,7,28,6+6,2025-06-30,Accepted,61,Approved,,48
2130,1415,18,72,6+6,2025-02-08,Accepted,10,Approved,,32
2131,1415,40,158,Fall Bachelor,2025-02-03,Enrolled,55,Approved,2025-07-19,36
2132,1416,11,44,6+6,2025-05-12,Rejected,13,N/A,,34
2133,1417,33,131,6+6,2025-06-30,Rejected,10,N/A,,38
2134,1417,10,37,1+4,2025-06-30,Rejected,18,N/A,,35
2135,1417,49,196,1+4,2025-06-30,Enrolled,120,Approved,2025-12-31,32
2136,1420,37,145,6+6,2025-05-15,Rejected,63,N/A,,16
2137,1420,25,99,6+6,2025-06-25,Rejected,53,N/A,,22
2138,1423,24,93,6+6,2025-03-12,Withdrawn,56,N/A,,18
2139,1424,13,49,1+4,2025-04-28,Accepted,42,Pending,,39
2140,1425,15,60,1+4,2025-06-30,Withdrawn,12,N/A,,16
2141,1426,26,104,1+4,2025-05-17,Enrolled,63,Approved,2025-10-31,38
2142,1427,11,42,6+6,2025-06-30,Rejected,55,N/A,,28
2143,1429,33,131,6+6,2025-04-11,Enrolled,71,Approved,2025-10-10,62
2144,1430,43,170,6+6,2025-06-30,Enrolled,36,Rejected,2025-10-14,32
2145,1430,6,23,6+6,2025-06-30,Enrolled,65,Approved,2025-11-21,52
2146,1430,14,53,1+4,2025-06-30,Withdrawn,45,N/A,,42
2147,1431,15,58,Fall Bachelor,2025-02-14,Enrolled,26,Approved,2025-06-25,57
2148,1431,13,50,1+4,2025-02-20,Enrolled,72,Approved,2025-08-02,56
2149,1431,10,40,6+6,2025-02-14,Accepted,46,Approved,,66
2150,1431,11,42,6+6,2025-06-09,Enrolled,78,Approved,2025-12-22,49
2151,1432,17,66,1+4,2025-04-22,Enrolled,44,Approved,2025-08-30,36
2152,1433,10,39,1+4,2025-06-30,Rejected,50,N/A,,40
2153,1433,6,23,6+6,2025-06-16,Enrolled,64,Approved,2025-12-16,37
2154,1434,4,16,6+6,2025-05-08,Enrolled,69,Approved,2025-10-13,60
2155,1434,34,135,6+6,2025-03-20,Enrolled,44,Rejected,2025-07-26,52
2156,1434,9,35,6+6,2025-01-22,Enrolled,38,Approved,2025-05-18,53
2157,1435,25,97,1+4,2025-03-28,Enrolled,53,Approved,2025-07-30,50
2158,1436,18,72,6+6,2025-05-10,Rejected,57,N/A,,17
2159,1436,30,120,6+6,2025-01-20,Withdrawn,10,N/A,,25
2160,1436,50,200,6+6,2025-05-31,Enrolled,56,Approved,2025-10-13,24
2161,1436,13,50,1+4,2025-03-07,Enrolled,58,Approved,2025-07-20,14
2162,1438,35,140,6+6,2025-05-03,Enrolled,66,Approved,2025-09-29,45
2163,1438,4,15,Fall Bachelor,2025-04-20,Enrolled,37,Approved,2025-08-01,40
2164,1438,7,25,1+4,2025-06-02,Rejected,12,N/A,,33
2165,1439,6,21,1+4,2025-04-22,Withdrawn,41,N/A,,36
2166,1441,12,47,6+6,2025-04-23,Rejected,18,N/A,,39
2167,1442,6,23,6+6,2025-03-25,Enrolled,34,Approved,2025-08-05,44
2168,1443,4,16,6+6,2025-03-24,Withdrawn,73,N/A,,23
2169,1444,31,124,1+4,2025-02-07,Withdrawn,54,N/A,,38
2170,1444,35,137,1+4,2025-04-20,Enrolled,44,Approved,2025-08-10,35
2171,1446,28,109,6+6,2025-04-29,Rejected,21,N/A,,21
2172,1447,40,160,6+6,2025-06-06,Enrolled,70,Approved,2025-11-08,13
2173,1448,35,140,6+6,2025-02-17,Enrolled,12,Approved,2025-05-28,57
2174,1448,29,113,Fall Bachelor,2025-04-07,Rejected,57,N/A,,33
2175,1448,47,185,Fall Bachelor,2025-01-27,Rejected,37,N/A,,15
2176,1448,24,93,6+6,2025-04-02,Accepted,59,Pending,,35
2177,1449,9,35,6+6,2025-05-24,Withdrawn,51,N/A,,16
2178,1449,23,90,6+6,2025-06-28,Enrolled,62,Approved,2025-10-29,22
2179,1452,24,96,6+6,2025-05-31,Enrolled,52,Approved,2025-10-05,41
2180,1452,48,189,1+4,2025-06-30,Enrolled,73,Approved,2025-12-31,28
2181,1454,17,67,1+4,2025-04-17,Rejected,60,N/A,,31
2182,1454,8,32,1+4,2025-04-23,Accepted,106,Approved,,33
2183,1454,14,56,1+4,2025-04-18,Enrolled,61,Approved,2025-10-02,40
2184,1454,5,17,Fall Bachelor,2025-03-27,Enrolled,33,Approved,2025-08-21,22
2185,1456,26,101,Fall Bachelor,2025-06-30,Enrolled,33,Approved,2025-11-02,53
2186,1457,4,16,6+6,2025-04-29,Withdrawn,10,N/A,,28
2187,1458,27,106,6+6,2025-04-14,Enrolled,73,Approved,2025-09-20,37
2188,1458,8,32,1+4,2025-04-03,Enrolled,28,Rejected,2025-07-15,37
2189,1459,5,20,6+6,2025-06-30,Withdrawn,85,N/A,,44
2190,1459,10,40,6+6,2025-06-30,Withdrawn,32,N/A,,50
2191,1460,28,112,Fall Bachelor,2025-05-15,Withdrawn,10,N/A,,31
2192,1461,45,179,6+6,2025-06-30,Enrolled,47,Approved,2025-11-24,46
2193,1462,47,186,1+4,2025-04-05,Enrolled,65,Approved,2025-09-18,27
2194,1462,26,104,1+4,2025-04-07,Accepted,44,Approved,,34
2195,1462,43,170,6+6,2025-06-30,Rejected,42,N/A,,34
2196,1463,35,139,Fall Bachelor,2025-06-27,Under Review,28,Pending,,34
2197,1463,20,78,6+6,2025-06-30,Enrolled,77,Approved,2025-11-20,41
2198,1465,30,120,6+6,2025-05-08,Rejected,28,N/A,,40
2199,1466,24,95,1+4,2025-04-18,Rejected,64,N/A,,28
2200,1466,15,57,1+4,2025-06-30,Enrolled,57,Approved,2025-11-20,36
2201,1467,26,102,Fall Bachelor,2025-06-30,Enrolled,49,Approved,2025-11-10,49
2202,1469,31,122,6+6,2025-04-27,Enrolled,60,Rejected,2025-10-18,19
2203,1470,7,26,1+4,2025-06-30,Rejected,30,N/A,,53
2204,1470,49,196,1+4,2025-06-30,Enrolled,46,Approved,2025-11-21,55
